CÓDIGO;REFERÊNCIA;DESCRIÇÃO;NCM;UN;REFERÊNCIAS;EST.;APL.;RES.;VENDA;MÉDIO;VENDA;CUSTO;SETOR;RUA;BLOCO;ANDAR
111028;ALT-86977693;PORCA;73181600;UN;17;0;0;0;0,18;0,101111;0;0;;;;
5012;131-91;PORCA CJ INV HID;73181600;UN;131-91;0;0;0;113,1;8,26;0;0,84;12D09;;;
96050;87310319;PORCA JAM 1 14 GR 8 DOR;73181600;PC;87310319;2;0;0;52,16;28,872;104,32;57,74;600;;;
57150;87446;"PORCA 5/8""-18-ZND-ACO BAIX";73181600;PC;87446;20;0;0;37,65;21,0475;753;420,95;16C15;;;
3127;86625075;PORCA ACO;73181600;UN;86625075;1;0;0;18,36;8,618;18,36;8,62;03D11;;;
927;86625073;PORCA ACO MEDIO CARB OUT;73181600;UN;86625073;2;0;0;20,37;9,6785;40,74;19,36;03G10;;;
3117;412066;PORCA M16 8 ZND;73181600;UN;412066;50;0;0;16,88;9,327115;844;466,36;16C02;;;
4994;86625060;PORCA 1 4;73181600;UN;86625060;2;0;0;43,95;21,952619;87,9;43,91;06H21;;;
107533;ALT-329-1016;"porca 1""";73181600;UN;RC000445653;0;0;0;78,5;4,172857;0;0;;;;
5000;87304;PORCA 10 24 5 ZND;73181600;UN;87304;0;0;0;5,91;0,39;0;0,08;04C16;;;
5025;17037925;PORCA ACO;73181600;UN;17037925;35;0;0;8,89;4,131307;311,15;144,6;03C12;;;
18186;203722;PORCA ACO;73181600;PC;203722;0;0;0;539,82;195,89;0;0;;;;
4998;86976064;PORCA ACO;73181600;UN;86976064;0;0;0;4,51;0,29;0;0,09;12F08;;;
4997;86636806;PORCA ACO BAIXO CARB COM TR;73181600;UN;86636806;0;0;2;13,03;1,733333;0;0,53;11G23;;;
24622;425-138;PORCA ACO BAIXO CARB SEM TR;73181600;PC;425-138;4;0;0;18,36;10,068;73,44;40,27;03H04;;;
25384;47124497;PORCA ACO BAIXO CARB SEM TR;73181600;PC;47124497;0;0;0;13,84;7,19;0;0;;;;
959;5194190;PORCA ACO BAIXO CARB SEM TR;73181600;UN;5194190;0;0;0;235,57;64,31;0;0;;;;
956;72210527;PORCA ACO BAIXO CARB SEM TR;73181600;UN;72210527;0;0;0;1202,67;659,96;0;0;;;;
4989;833-40006;PORCA ACO BAIXO CARB SEM TR;73181600;UN;833-40006;0;0;0;33,45;2,44;0;1,5;22G14;;;
51606;8603350;PORCA ACO BAIXO CARB SEM TR;73181600;PC;8603350;0;0;0;115,86;31,66;0;0;;;;
4995;86625137;PORCA ACO BAIXO CARB SEM TR;73181600;UN;86625137;0;0;0;24,81;1,585;0;0,33;100B14;;;
5001;87016576;PORCA ACO BAIXO CARB SEM TR;73181600;UN;87016576;0;0;0;24,69;8,72;0;0;03G03;;;
24178;405737A2;PORCA ACO BAIXO CARBONO S;73181600;PC;405737A2;0;0;0;98,56;54,088;0;0;OS 2259;;;
5005;J903293;PORCA ACO M16X1 5;73181600;UN;J903293;0;0;0;11,22;4,92;0;0,08;100B13;;;
967;43362;PORCA ACO M8 CLASSE10 ZND;73181600;UN;43362;8;0;0;1,44;0,772167;11,52;6,18;04G04;;;
3175;F45165;PORCA ACO MD CARB S TT C;73181600;UN;F45165;17;0;0;45,21;19,46365;768,57;330,88;06G19;;;
954;1,90004E+11;PORCA ACO MEDIO CARB OUT;73181600;UN;1,90004E+11;4;0;0;11,74;5,480777;46,96;21,92;04B15;;;
3154;280431;PORCA ACO SEXTAVADA 1 2 13;73181600;UN;280431;0;0;0;11,31;0,896667;0;0,28;14H05;;;
3143;595460;PORCA AUTO TRAVA;73181600;UN;595460;0;0;0;47,57;20,24;0;0;04I05;;;
3147;70916590;PORCA AUTOTRAVANTE DE ACO;73181600;UN;70916590;2;0;0;5,81;2,291001;11,62;4,58;02I11;;;
3129;86505868;PORCA BAIXO CARBONO ACO;73181600;UN;86505868;2;0;0;7,19;3,935;14,38;7,87;02A16;;;
53159;86639085;PORCA BAIXO CARBONO S TRATA;73181600;PC;86639085;1;0;0;30,45;9,946666;30,45;9,95;03H11;;;
61833;87668014;PORCA CASTELO M42X1 5 22H;73181600;PC;87668014;0;0;0;376,91;206,945;0;0;;;;
5007;148296A1;PORCA DA RODA;73181600;UN;148296A1;0;0;0;316,29;72,3925;0;0;21D08;;;
3139;748961;PORCA DA RODA M22X1 5 MEDIO;73181600;UN;748961;1;0;0;68,29;28,915002;68,29;28,92;05A06;;;
12040;12164521;PORCA DE ACO;73181600;PC;12164521;9;0;0;14,17;7,783333;127,53;70,05;04F13;;;
966;12575121;PORCA DE ACO;73181600;UN;12575121;4;0;0;35,86;19,029166;143,44;76,12;04H08;;;
3137;131-53;PORCA DE ACO;73181600;UN;131-53;0;0;0;604,84;337,1;0;0;;;;
4977;153856A1;PORCA DE ACO;73181600;UN;153856A1;0;0;0;15,04;0,99;0;0;02F41;;;
16797;17037821;PORCA DE ACO;73181600;PC;17037821;69;0;0;3,99;2,075571;275,31;143,21;02H45;;;
16807;17044735;PORCA DE ACO;73181600;PC;17044735;9;0;0;13,63;7,487;122,67;67,38;06F19;;;
5024;17152821;PORCA DE ACO;73181600;UN;17152821;9;0;0;7,23;4,04;65,07;36,36;11000000;;;
4983;232-14412;PORCA DE ACO;73181600;UN;232-14412;0;0;0;124,5;8,205;0;1,67;600000000;;;
24436;412672;PORCA DE ACO;73181600;PC;412672;4;0;0;9,16;5,028;36,64;20,11;02H02;;;
3116;425-1612;PORCA DE ACO;73181600;UN;425-1612;9;0;0;10,2;5,661859;91,8;50,96;02G41;;;
31808;4899086;PORCA DE ACO;73181600;PC;4899086;1;0;0;19,71;9,321;19,71;9,32;4,00E+19;;;
3119;504075125;PORCA DE ACO;73181600;UN;504075125;4;0;0;19,7;10,242;78,8;40,97;20000000000;;;
6804;50456;PORCA DE ACO;73181600;UN;50456;1;0;0;6,15;2,612;6,15;2,61;02F40;;;
34746;70060670;PORCA DE ACO;73181600;PC;70060670;0;0;0;233,43;121,745;0;0;;;;
34879;70911174;PORCA DE ACO;73181600;PC;70911174;0;0;0;183,83;69,983333;0;0;;;;
5017;70915256;PORCA DE ACO;73181600;UN;70915256;0;0;0;87,89;5,94;0;0,61;06F14;;;
5016;79074170;PORCA DE ACO;73181600;UN;79074170;0;0;0;54,9;3,91;0;0,4;;;;
3132;86050279;PORCA DE ACO;73181600;UN;86050279;0;0;0;2,56;0,173;0;0,17;21F02;;;
4992;86512554;PORCA DE ACO;73181600;UN;86512554;3;0;0;18,36;10,148;55,08;30,44;02D30;;;
4996;86632537;PORCA DE ACO;73181600;UN;86632537;0;0;0;22,76;4,64625;0;0;06A18;;;
56557;87428573;PORCA DE ACO;73181600;PC;87428573;0;0;0;32,09;16,33375;0;0;02G01;;;
941;87864;PORCA DE ACO;73181600;UN;87864,1098;53;0;0;38,76;21,488248;2054,28;1138,88;02A10;;;
3164;9628503;PORCA DE ACO;73181600;UN;9628503,1;19;0;2;4,79;1,088571;91,01;20,68;04A03;;;
86486;ALT-425-1612;PORCA DE ACO;73181600;UN;213786,35760,399746,2J 3507/R,1236;0;0;0;5,95;3,32375;0;0;;;;
107531;ALT-75326480;PORCA DE ACO;73181600;UN;75326480;0;0;0;14,62;8,17;0;0;;;;
85575;ALT-87864;PORCA DE ACO;73181600;UN;213784,4K 0367,4K0367/1,70911029RX;0;0;0;2,07;1,134333;0;0;;;;
68546;J900589;PORCA DE ACO;73181600;PC;J900589;0;0;0;1,13;0,84;0;0;;;;
3126;86625061;PORCA DE ACO 1 4 20;73181600;UN;86625061;3;0;0;6,15;1,309524;18,45;3,93;2,00E+26;;;
3167;87534717;PORCA DE ACO 5 16X5 8X 014;73181600;UN;87534717;1;0;0;14,41;7,91;14,41;7,91;06B28;;;
3146;70901421;PORCA DE ACO 875X9;73181600;UN;70901421;2;0;0;48,98;13,98;97,96;27,96;02A02;;;
5021;84268307;PORCA DE ACO M6X0 75 8 Z;73181600;UN;84268307;0;0;0;1,39;0,28;0;0;04G03;;;
* 3135;84249588;PORCA DE ACO - CORPO DA POR;73181600;UN;84249588,24598M;0;0;0;36,42;38,486563;0;0;40000000;;;
3179;9849633;PORCA DE ACO 1 FIXACAO SUP;73181600;UN;9849633;6;0;0;36,63;18,098334;219,78;108,59;02G39;;;
931;86509310;PORCA DE ACO 3 8 24 425 1;73181600;UN;86509310;12;0;0;2,76;0,765;33,12;9,18;04A16;;;
4993;86629539;PORCA DE ACO 5 16 24 GR 5 Z;73181600;UN;86629539;0;0;0;2,31;0,499474;0;0;22B07;;;
5014;131-450;PORCA DE ACO BAIXO CARBONO;73181600;UN;131-450;0;0;0;41;4,61;0;5,64;;;;
4984;232-1446;PORCA DE ACO BAIXO CARBONO;73181600;UN;232-1446;2;0;0;36,31;19,273666;72,62;38,55;2,00E+41;;;
18955;232-41314;PORCA DE ACO BAIXO CARBONO;73181600;PC;232-41314;0;0;0;19,95;6,603333;0;0;;;;
950;280859;PORCA DE ACO BAIXO CARBONO;73181600;UN;280859;8;0;0;5,26;2,891;42,08;23,13;02C41;;;
3142;4893936;PORCA DE ACO BAIXO CARBONO;73181600;UN;4893936;11;0;0;58,83;30,589333;647,13;336,48;02C10;;;
4988;80855;PORCA DE ACO BAIXO CARBONO;73181600;UN;80855;0;0;0;5,73;0,3725;0;0,15;12A05;;;
51819;8604270;PORCA DE ACO BAIXO CARBONO;73181600;PC;8604270;0;0;0;443,98;243,64;0;0;;;;
3162;906009R1;PORCA DE ACO BAIXO CARBONO;73181600;UN;906009R1;3;0;0;11,29;0,835;33,87;2,51;04A02;;;
936;9672836;PORCA DE ACO BAIXO CARBONO;73181600;UN;9672836;6;0;0;10,37;4,854;62,22;29,12;05A05;;;
938;9701768;PORCA DE ACO BAIXO CARBONO;73181600;UN;9701768;0;0;0;350,43;192,3;0;0;;;;
5009;A14567;PORCA DE ACO BAIXO CARBONO;73181600;UN;A14567;0;0;0;260,85;19,33;0;27,58;02C39;;;
3174;G49041;PORCA DE ACO DA RODA;73181600;UN;G49041;0;0;0;6,55;3,84;0;0,78;06G23;;;
3125;85801470;PORCA DE ACO DO DENTE DA RE;73181600;UN;85801470;0;0;0;6,62;3,701333;0;0;1100000000;;;
111943;ALT-85801470;PORCA DE ACO DO DENTE RE;73181600;UN;0406500010,4K0367/1;6;0;0;2,3;1,283333;13,8;7,7;28C08;;;
6135;75326480;PORCA DE ACO ESP 1 00 14 UN;73181600;UN;75326480;0;0;0;173,38;83,542;0;0;04C17;;;
3141;100092;PORCA DE ACO M18X1 5 8;73181600;UN;100092;0;0;0;7,55;1,66;0;0;02H42;;;
3114;326363A1;PORCA DE ACO M6;73181600;UN;326363A1;8;0;0;3,43;1,744167;27,44;13,95;03I06;;;
955;131-121;PORCA DE ACO MEDIO CARBONO;73181600;UN;131-121;4;0;0;8,59;4,088;34,36;16,35;30000000000;;;
5015;131-141;PORCA DE ACO MEDIO CARBONO;73181600;UN;131-141;0;0;0;32,48;2,14;0;0,66;22D16;;;
40913;76047264;PORCA DE ACO MEDIO CARBONO;73181600;PC;76047264;0;0;0;493,87;230,32;0;0;;;;
5006;148890A1;PORCA DE ACO P EIXO;73181600;UN;148890A1;0;0;0;13,62;0,92;0;0,18;06A05;;;
3161;148931A1;PORCA DE ACO P EIXO;73181600;UN;148931A1;1;0;0;320,41;41,57;320,41;41,57;02C22;;;
3160;148961A1;PORCA DE ACO P EIXO;73181600;UN;148961A1;4;0;0;4,62;2,285889;18,48;9,14;03I13;;;
4982;1175064;PORCA DE ACO SEXTAVADA;73181600;UN;1175064;0;0;0;8,61;0,58125;0;0,47;100F18;;;
24385;412126;PORCA DE ACO SEXTAVADA M12;73181600;PC;412126;1;0;0;4,04;1,52;4,04;1,52;02H07;;;
46818;84326221;PORCA DE ACO TIPO U;73181600;PC;84326221;0;0;0;9,31;5,195;0;0;;;;
3152;232-24416;PORCA DE ACO TRAVA STD DO E;73181600;PC;232-24416;24;0;0;54,61;22,926873;1310,64;550,24;05C09;;;
5008;A12522;PORCA DE RODA;73181600;UN;A12522;0;0;0;253,28;18,33;0;5,61;02D11;;;
6924;222-664;PORCA DO TUBO;74153900;UN;222-664;0;0;0;97,55;50,59;0;0;;;;
30475;48018736;PORCA DO TUBO;73182900;PC;48018736;0;0;0;635,41;227,995;0;0;;;;
51741;8603619;PORCA DO TUBO;73181600;PC;8603619;0;0;0;222,82;124,55;0;0;;;;
5011;103889;PORCA EM ACO MEDIO CARBONO;73181600;UN;103889;0;0;0;3,18;0,21;0;0,02;06I30;;;
962;12164527;PORCA EM ACO MEDIO CARBONO;73181600;UN;12164527;0;0;0;34,47;6,25;0;1,28;;;;
5013;131-37;PORCA EM ACO MEDIO CARBONO;73181600;UN;131-37;0;0;0;40,72;2,975;0;1,22;4000000;;;
4986;230427A1;PORCA EM ACO MEDIO CARBONO;73181600;UN;230427A1;0;0;0;47,64;3,4775;0;1,41;02D26;;;
4985;232-4618;PORCA EM ACO MEDIO CARBONO;73181600;UN;232-4618;0;0;0;3;1,960667;0;2,99;12D20;;;
951;280954;PORCA EM ACO MEDIO CARBONO;73181600;UN;280954;0;0;0;11,37;0,762239;0;5,21;06D28;;;
5030;289065A1;PORCA EM ACO MEDIO CARBONO;73181600;UN;289065A1;0;0;0;30,82;2,25;0;0,46;02G29;;;
945;E157656;PORCA ESPECIAL DE ACO DA CA;73181600;UN;E157656;7;0;0;18,44;10,227591;129,08;71,59;05F10;;;
937;97005C1;PORCA FLANGE M6 ACO MED CA;73181600;UN;97005C1;4;0;0;36,2;19,865999;144,8;79,46;02I16;;;
5018;47981357;PORCA FLANGEADA;73181600;UN;47981357;0;0;0;70,32;39,31;0;0;12B08;;;
952;280963;PORCA HEX 1 2 20 GR 5 ZND;73181600;UN;280963;0;0;0;3,99;0,263232;0;2,65;03A08;;;
939;9804278;PORCA HEXAGONAL DE ACO M10;73181600;UN;9804278;1;0;0;20,62;4,53;20,62;4,53;02I03;;;
969;100016;PORCA M10 8 ZND HEX;73181600;UN;100016;4;0;0;1,01;0,3675;4,04;1,47;02F43;;;
929;86500689;PORCA M10 CL10 86505681;73181600;UN;86500689,ZBR73181600;3;0;0;3,72;2,046699;11,16;6,14;05D10;;;
3134;83994378;PORCA M12X1;73181600;UN;83994378;0;0;0;48,21;26,46;0;0;02A04;;;
964;392530;PORCA M16 10 ZND;73181600;UN;392530;0;0;0;15,73;2,867778;0;0;100F17;;;
6146;87016581;PORCA M16 10 ZND;73181600;UN;87016581;3;0;0;19,25;10,56;57,75;31,68;5E+13;;;
64565;9848973;PORCA M24 CL 10 ZND DE ACO;73181600;PC;9848973;0;0;0;30,82;16,91375;0;0;02C45;;;
15347;15896411;PORCA M5X08;73181600;PC;15896411;6;0;0;0,5;0,29;3;1,74;05B08;;;
934;832-10406;PORCA M6;73181600;UN;832-10406;1;0;0;1,17;0,30527;1,17;0,31;06F10;;;
12197;12575411;PORCA M6 8 ZND;73181600;PC;12575411;8;0;0;2,14;1,174;17,12;9,39;06B01;;;
970;337475;PORCA MEDIO CARB 829 141;73181600;UN;337475;6;0;0;4,05;0,898571;24,3;5,39;200000;;;
928;86511609;PORCA MEDIO CARB OUT OU;73181600;UN;86511609;3;0;0;21,29;17,976667;63,87;53,93;06G16;;;
4978;10790521;PORCA MEDIO CARB OUT OUT;73181600;UN;10790521;0;0;0;13,94;3,05;0;0;06C12;;;
3158;10791024;PORCA MEDIO CARB OUT OUT;73181600;UN;10791024;0;0;0;6,7;0,45;0;0;21C15;;;
4981;280172;PORCA MEDIO CARB OUT OUT;73181600;UN;280172;0;0;0;61,22;4,03;0;0,41;06F10;;;
3145;70900369;PORCA MEDIO CARB OUT OUT;73181600;UN;70900369;10;0;0;16,47;9,031;164,7;90,31;06I13;;;
4987;85805982;PORCA MEDIO CARB OUT OUT;73181600;UN;85805982;0;0;0;16,62;1,097778;0;2,02;1,1E+14;;;
930;86509309;PORCA MEDIO CARB OUT OUT;73181600;UN;86509309;0;0;0;1,49;0,828;0;0;02D38;;;
52908;86625077;PORCA MEDIO CARB OUT OUT;73181600;PC;86625077;0;0;0;48,46;22,7;0;0;;;;
3171;86632551;PORCA MEDIO CARB OUT OUT;73181600;UN;86632551;0;0;0;4,05;0,87;0;0;06F03;;;
6811;86637649;PORCA MEDIO CARB OUT OUT;73181600;UN;86637649;0;0;0;1149,27;303,08;0;0;;;;
5003;87313789;PORCA MEDIO CARB OUT OUT;73181600;UN;87313789;0;0;0;17,2;1,13;0;0,12;04G19;;;
5022;87313796;PORCA MEDIO CARB OUT OUT;73181600;UN;87313796;0;0;0;8,76;0,57;0;0,06;12F05;;;
64811;9968032;PORCA MEDIO CARB OUT OUT;73181600;PC;9968032;0;0;0;108,49;31,09;0;0;;;;
933;76030024;PORCA MEDIO CARB, OUT, OUT.;73181600;UN;76030024;0;0;0;8,32;1,4175;0;0,57;20000000000;;;
3131;86050277;PORCA NON MTL 5 16 18 B ZND;73181600;UN;86050277;4;0;0;1,42;0,32625;5,68;1,31;02A41;;;
59290;87582723;PORCA QUADRADA;73181600;PC;87582723;91;0;0;6,9;3,793857;627,9;345,24;12F04;;;
58502;87535743;PORCA QUADRADA ACO BAIX CAR;73181600;PC;87535743;0;0;0;252,62;138,635;0;0;;;;
67493;F19646;PORCA RODA 13 16 20 0 ACO;73181600;PC;F19646;0;0;0;28,91;16,16;0;0;;;;
3176;147496A1;PORCA RODA M22X1 5 2 4WD;73181600;UN;147496A1;9;0;0;139,09;59,601717;1251,81;536,42;06A01;;;
949;280136;PORCA ROSCADA;73181600;UN;280136;0;0;0;2,73;0,17;0;0,04;06A17;;;
3118;408127A1;PORCA ROSCADA;73181600;UN;408127A1;0;0;0;7,47;2,319;0;0;02F01;;;
4990;86020752;PORCA ROSCADA;73181600;UN;86020752;0;0;0;24,76;1,62;0;0,17;11F23;;;
3113;76085536;PORCA ROSCADA DE ACO;73181600;UN;76085536;1;0;0;40,27;21,552687;40,27;21,55;02D02;;;
6140;86512498;PORCA ROSCADA M16;73181600;UN;86512498;2;0;0;31,56;17,326254;63,12;34,65;06C10;;;
18171;201-903;PORCA SEXT 13 16 16 ZND;73181600;PC;201-903,ZBR73181600;0;0;0;17,5;9,62;0;0;OS 2259;;;
5004;88902;PORCA SEXT AT 3 8 16 ZND A;73181600;UN;88902;0;0;0;8,68;0,59;0;0,9;11F21;;;
4979;16105021;PORCA SEXT AT M12 ZND ACO L;73181600;UN;16105021;0;0;0;11,94;2,67;0;0;22F09;;;
111997;ALT-8269274;PORCA SEXTAVADA 5/8;73181600;UN;406500010;0;0;0;1,49;0,831667;0;0;;;;
923;86754;PORCA SEXTAVADA ACO BAIX CA;73181600;UN;86754;8;0;0;10,39;3,737407;83,12;29,9;06G15;;;
3140;75250656;PORCA SEXTAVADA DE ACO DA R;73181600;UN;75250656;0;0;0;40,48;22,13;0;0;04B10;;;
5010;A42561;PORCA SX BX 7 16 28 ZND AC;73181600;UN;A42561;0;0;0;32,58;2,2;0;0,22;12G02;;;
3170;86637932;PORCA TRAVA;73181600;UN;86637932,1;3;0;0;14,76;5,433333;44,28;16,3;02A44;;;
40010;75311250;PORCA TRAVA DE PLASTICO;39269090;PC;75311250;0;0;0;295,69;153,9;0;0;;;;
12203;12577221;PORCA TRAVA M10 CL 10 ZND;73181600;PC;12577221;0;0;0;12,91;3,594;0;0;06A13;;;
5019;100037;PORCA TRAVA M10 DE ACO ZINC;73181600;UN;100037;0;0;0;5,58;0,372222;0;0,34;02C18;;;
48259;84395276;PORCA ZF50;73181600;PC;84395276;0;0;0;1072,92;529,91;0;0;22F06;;;
97338;ALT-84409559;PORTA;70071900;UN;7;0;0;0;14521,58;9000;0;0;;;;
92827;48175200;PORTA DE CABINE ESQ;84314929;PC;48175200;1;0;1;21675,08;13433,51;21675,08;13433,51;;;;
56860;87437909;PORTA ENGR PLANETARIA;84839000;PC;87437909;0;0;0;36777,44;10725,09;0;0;;;;
113625;ALT-54486;PORTA ESCOVAS;85119000;UN;54486;0;0;0;178,29;110,5;0;0;;;;
112732;ALT-48038686;PORTA ESQUERDA;70071900;UN;CS30047TP;0;0;0;998,55;558,17;0;0;;;;
27566;47754923;PORTA FRONTAL ESQUERDA 20T;84314929;PC;47754923;0;0;0;2727,52;1205,47;0;0;26A05;;;
54537;87315248;PORTA FUSIVEIS DE PLASTICO;85369090;PC;87315248;0;0;0;586,28;322,43;0;0;;;;
3837;366632A2;PORTA OBJETOS;87082919;UN;366632A2;0;0;0;1859,2;1001,69;0;0;;;;
23185;378742A3;PORTA OBJETOS;40170000;PC;378742A3;0;0;0;270,02;118,92;0;0;;;;
4040;76081033;PORTA ROLETES DE ACO;84839000;UN;76081033;0;0;0;605,64;338,54;0;0;;;;
27567;47755419;PORTA TRASEIRA ESQUERDA 20T;84314929;PC;47755419;0;0;0;5452,88;2367,63;0;0;DEPOSITO;;;
12959;1344732C1;PRATO DE ACO P VALVULA DO R;84819090;PC;1344732C1;0;0;0;57,1;30,43;0;0;;;;
5371;504178119;PRATO DE VALVULA;84099999;UN;504178119;0;0;0;29,55;2,8;0;0;21D18;;;
19992;258541A1;PRE FILTRO DE AR MOTOR;84211990;PC;258541A1;0;0;0;1118,48;596,46;0;0;;;;
106289;HL-52504757;PRE-FILTRO COMBUSTIVEL MT-X625;84212300;UN;52504757;0;0;0;135,15;83,31;0;0;;;;
14121;1482300;PRENDEDOR DE ACO;73182900;PC;1482300;0;0;0;218,42;99,84;0;0;;;;
5297;73300862;PRENDEDOR DE ACO DO EIXO TR;73269090;UN;73300862;0;0;0;56,58;15,5;0;0,37;11C02;;;
5307;E60389;PRESILHA DE ACO DO PAINEL D;73269090;UN;E60389;3;0;0;40,92;22,577344;122,76;67,73;02A15;;;
37802;73112470;PRESSOSTATO;90322000;PC;73112470;0;0;0;2307,55;777,12;0;0;;;;
6632;84385610;PRESSOSTATO;90322000;UN;84385610;0;0;0;1692,57;930,82;0;0;;;;
100581;92185962;PRESSOSTATO;90322000;UN;92185962;1;0;0;535,58;299,14;535,58;299,14;04G01;;;
62106;87683323;PRESSOSTATO ELETRONICO 24V;90322000;PC;87683323;0;0;0;2623,5;1296,45;0;0;6E+12;;;
5859;75243579;PRESSOSTATO FREIO SERV 100B;90322000;UN;75243579,44;1;0;0;1867,6;1043,950002;1867,6;1043,95;11G07;;;
4216;E68563;PRESSOSTATO P OLEO DO MOTOR;90322000;UN;E68563;0;0;0;46,97;25,747813;0;0;02I40;;;
17606;191048A2;PRISION ACO ALTO CARBONO S;73181500;PC;191048A2;13;0;0;161;86,685571;2093;1126,91;20;;;
86722;47866924;PRISIONEIRO;73181500;PC;ZBR73181500,47866924;0;0;0;92,16;52,13;0;0;;;;
4894;H439302;PRISIONEIRO ACO AUTO CARB S;73181500;UN;H439302;0;0;0;76,72;5,03;0;1,02;11G17;;;
3041;4899085;PRISIONEIRO ACO MD CARBONO;73181500;UN;4899085;0;0;0;45,55;25,4625;0;0;200;;;
6116;189609A1;PRISIONEIRO ACO MEDIO CARB;73181500;UN;189609A1;1;0;0;56,46;29,38;56,46;29,38;02B26;;;
51640;8603407;PRISIONEIRO ACO MEDIO CARB;73181500;PC;8603407;0;0;0;23,03;11,96;0;0;02F36;;;
4930;8603652;PRISIONEIRO ACO MEDIO CARB;73181500;UN;8603652;0;0;0;72,11;4,916667;0;0;21B18;;;
68533;J818823;PRISIONEIRO ACO MEDIO CARB;73181500;PC;J818823;0;0;0;21,79;9,075;0;0;;;;
4973;SBA012110635;PRISIONEIRO ACO MEDIO CARBO;73181500;UN;SBA012110635;0;0;0;20,47;2,08;0;0;06C20;;;
831;75288928;PRISIONEIRO DE ACO;73181500;UN;75288928;8;0;0;130,63;70,035454;1045,04;560,28;03I19;;;
45250;84249319;PRISIONEIRO DE ACO;73181500;PC;84249319;1;0;0;65,16;35,592501;65,16;35,59;06A20;;;
4955;84257793;PRISIONEIRO DE ACO;73181500;UN;84257793;0;0;0;147,32;9,065;0;5,55;03F20;;;
51605;8603349;PRISIONEIRO DE ACO;73182900;PC;8603349;0;0;0;389,45;106,4;0;0;;;;
60781;87618650;PRISIONEIRO DE ACO;73181500;PC;87618650;0;0;0;190,3;50,1825;0;0;;;;
61494;87651574;PRISIONEIRO DE ACO;73181500;PC;87651574;0;0;0;101,63;56,811667;0;0;;;;
4893;J902501;PRISIONEIRO DE ACO DA BOMBA;73181500;UN;J902501;0;0;0;19,56;7,1525;0;0,44;21G04;;;
66966;E156007;PRISIONEIRO DE ACO DA TRANS;73181500;PC;E156007;0;0;0;142,56;49,17;0;0;;;;
13177;139363A1;PRISIONEIRO DE ACO DO CAPO;73181500;PC;139363A1;1;0;0;332;141,36;332;141,36;04F02;;;
877;D142986;PRISIONEIRO DE ACO DO EIXO;73181500;UN;D142986;0;0;0;86,21;5,68;0;2,9;06C13;;;
4892;148892A1;PRISIONEIRO DE ACO P EIXO;73181500;UN;148892A1;0;0;0;295,25;153,66;0;4,08;04I15;;;
5453;75248758;PROLONGADOR FILTRO DE AR;84219999;UN;75248758;0;0;0;426,99;50,5;0;5,15;;;;
27069;47637392;PROTECAO;87089990;PC;47637392;0;0;0;6320,27;3545,265;0;0;;;;
43782;8408386;PROTECAO;84314929;PC;8408386;0;0;0;5339,31;2766,915;0;0;;;;
5563;84303525;PROTECAO;84314929;UN;84303525;0;0;0;817,26;69,22;0;0;0;;;
48520;84409403;PROTECAO;84314929;PC;84409403;0;0;0;535,23;203,74;0;0;;;;
48521;84409406;PROTECAO;84314929;PC;84409406;0;0;0;516,49;196,62;0;0;;;;
89419;8501036;PROTECAO;84314929;UN;8501036;0;0;0;587,49;374,09;0;0;;;;
45213;84245639;PROTECAO ACO LANCA TORRE L;84314929;PC;84245639;0;0;0;983,48;295,68;0;0;;;;
4372;82016450;PROTECAO DA FECHADURA DE AC;39263000;UN;82016450;0;0;0;81,81;44,865;0;0;12A01;;;
61938;87674010;PROTECAO DE ACO;84189900;PC;87674010;1;0;0;4254,03;2303,32;4254,03;2303,32;10X04;;;
83617;YN05P00058S005;PROTECAO DE ACO;84314929;PC;YN05P00058S005;1;0;0;5146,25;2855,11;5146,25;2855,11;26X02;;;
83636;YN05P00062S018;PROTECAO DE ACO;84314929;PC;YN05P00062S018;1;0;0;3725,64;2066,96;3725,64;2066,96;26X01;;;
5597;YN17M01310F1;PROTECAO DE ACO;84314929;UN;YN17M01310F1;0;0;0;726,68;410,92;0;0;21D17;;;
79881;R55586;PROTECAO DE ACO PARA VEDACA;87089990;PC;R55586;0;0;0;126,7;74,175;0;0;;;;
49398;84531450;PROTECAO DE BORRACHA;40169990;PC;84531450;0;0;0;142,36;76,27;0;0;;;;
49403;84531817;PROTECAO DE BORRACHA;40169990;PC;84531817;0;0;0;170,58;95,03;0;0;;;;
4538;87452943;PROTECAO DE BORRACHA;40169300;UN;87452943;2;0;0;299,88;83,03;599,76;166,06;02H05;;;
20156;275345A4;PROTECAO DE PLASTICO MACANE;39269090;PC;275345A4;0;0;0;159,14;45,81;0;0;;;;
* 58981;87565340;PROTECAO DE POLIURETANO;39269090;PC;87565340;0;0;0;115,08;116,72;0;0;;;;
76677;LR015830;PROTECAO DO RADIADOR;84314929;PC;LR015830;0;0;0;367,23;137,45;0;0;;;;
47825;84378684;PROTECAO PLASTICO P FECHADU;84314929;PC;84378684;0;0;0;196,44;111,9925;0;0;10D06;;;
57078;87443721;PROTECAO SANFONADA DE BORRA;40161010;PC;87443721;2;0;0;2234,69;1134,7;4469,38;2269,4;04D20;;;
4630;133617A1;PROTETOR;40169300;UN;133617A1;0;0;0;1075,04;87,38;0;8,91;;;;
17593;190618A1;PROTETOR BORRACHA CONTROLE;40169990;PC;190618A1;0;0;0;828,1;400,41;0;0;;;;
